code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600519,2024-07-30,1385.98,1390.27,1361.3,1379.99,-0.012896811204417657,5177904.0,7103491566.0,1733540402022.0,1733540402022.0,0.004121885900452938,11324.62513745632,2024-08-09,2024-06-30,20.79422882497556,10.633632657216454,23.80324467063693,7.601753377715927,1310.3125694432508
sh600519,2024-07-31,1373.1,1427.27,1373.1,1421.28,0.029920506670338076,4327232.0,6098149721.0,1785408809184.0,1785408809184.0,0.0034447059213127103,11663.46365942066,2024-08-09,2024-06-30,21.41640268723778,10.951796334066623,24.51544981158041,7.829201690360143,1349.5177854175056
sh600519,2024-08-01,1418.0,1420.0,1384.7,1386.16,-0.024710120454801254,3203810.0,4470988088.0,1741291142448.0,1741291142448.0,0.002550402492346349,11375.258067476178,2024-08-09,2024-06-30,20.887200797127605,10.681176127455387,23.909670093732625,7.6357411735264105,1316.1710383839422
sh600519,2024-08-02,1373.6,1396.97,1373.6,1385.45,-0.0005122063831015655,2192769.0,3041726372.0,1740399242010.0,1740399242010.0,0.0017455602931321804,11369.43158768459,2024-08-09,2024-06-30,20.876502239554192,10.675705160863872,23.897423408092763,7.631830098157619,1315.4968871768287
sh600519,2024-08-05,1388.88,1426.0,1385.52,1410.01,0.01772709228048641,3773607.0,5327127147.0,1771251459978.0,1771251459978.0,0.0030039910912119092,11570.978550616152,2024-08-09,2024-06-30,21.246581921248552,10.864954371409771,24.32105523811388,7.7671202545766524,1338.816821890505
sh600519,2024-08-06,1422.0,1424.0,1394.01,1404.7,-0.003765930738079848,2744433.0,3860735014.0,1764581049660.0,1764581049660.0,0.0021847140633425724,11527.403046822725,2024-08-09,2024-06-30,21.166568765312192,10.824037705774645,24.22946382861013,7.73786981766358,1333.7749304682893
sh600519,2024-08-07,1405.5,1421.99,1398.3,1415.5,0.007688474407346657,2062221.0,2910580747.0,1778147985900.0,1778147985900.0,0.0016416371689235564,11616.031190131389,2024-08-09,2024-06-30,21.329307387555637,10.907258042659649,24.415751441160133,7.797362231724067,1344.0296248863551
sh600519,2024-08-08,1411.0,1448.18,1409.0,1430.69,0.010731190392087697,2513082.0,3592705430.0,1797229630482.0,1797229630482.0,0.002000546410764292,11740.685032433117,2024-08-09,2024-06-30,21.55819624606286,11.02430590537106,24.67776151844111,7.881037210388771,1358.4526626836166
sh600519,2024-08-09,1460.03,1469.0,1436.8,1436.8,0.004270666601430051,3013849.0,4368705515.0,1804904999040.0,1804904999040.0,0.0023991834725391177,11790.82558387904,2024-08-09,2024-06-30,21.650264114757995,11.071387040405074,24.78315201035597,7.914694492787806,1364.2541610997632
sh600519,2024-08-12,1430.0,1443.0,1426.58,1436.1,-0.00048719376391981317,1363203.0,1956573438.0,1804025660580.0,1804025660580.0,0.0010851818081515506,11785.081167183107,2025-04-03,2023-12-31,23.271301672780744,11.982078259182025,27.090218938348418,8.066056243613348,1363.5895049800738
