code,statDate,pubDate,quality_score,predicted_future_quality_score,predicted_quality_trend,score,trend_score,rank,rating
sh600248,2025-03-31,2025-05-15,20.489880731281144,30.561501752952488,10.071621021671346,78.75302663438256,78.75302663438256,352,偏强
sz300134,2025-03-31,2025-05-15,34.39501146230982,44.43546829820446,10.040456835894647,78.69249394673123,78.69249394673123,353,偏强
sz000155,2025-03-31,2025-05-15,42.18812274497549,52.14116986712571,9.953047122150224,78.6319612590799,78.6319612590799,354,偏强
sh603556,2025-03-31,2025-05-15,42.876537206339314,52.82016961036854,9.94363240402922,78.57142857142857,78.57142857142857,355,偏强
sz002338,2025-03-31,2025-05-15,38.46143131335843,48.37946967205071,9.918038358692279,78.51089588377724,78.51089588377724,356,偏强
sz002488,2025-03-31,2025-05-15,30.089249956731987,39.96692358439097,9.877673627658979,78.4503631961259,78.4503631961259,357,偏强
sz002563,2025-03-31,2025-05-15,41.78618250938289,51.649668978958964,9.863486469576076,78.38983050847457,78.38983050847457,358,偏强
sz300896,2025-03-31,2025-05-15,62.356804919041934,72.0659159471031,9.70911102806116,78.32929782082324,78.32929782082324,359,偏强
sh600821,2025-03-31,2025-05-15,36.604992336184644,46.284852990491444,9.679860654306797,78.26876513317191,78.26876513317191,360,偏强
sz002960,2025-03-31,2025-05-15,40.12649020080521,49.73933342133438,9.612843220529173,78.20823244552058,78.20823244552058,361,偏强
sh605011,2025-03-31,2025-05-15,34.37411500652033,43.985370828137604,9.611255821617279,78.14769975786925,78.14769975786925,362,偏强
sh603915,2025-03-31,2025-05-15,36.53082241751108,46.07830021259451,9.547477795083434,78.08716707021792,78.08716707021792,363,偏强
sh603227,2025-03-31,2025-05-15,36.06700372222935,45.586417972530235,9.519414250300883,78.02663438256658,78.02663438256658,364,偏强
sz002123,2021-09-30,2021-11-14,32.33385361656981,41.76428683935328,9.430433222783472,77.96610169491525,77.96610169491525,365,偏强
sh600570,2025-03-31,2025-05-15,42.60058298369959,51.98200694752885,9.381423963829263,77.90556900726392,77.90556900726392,366,偏强
sh601975,2025-03-31,2025-05-15,42.3520206344196,51.72313749870848,9.371116864288883,77.84503631961259,77.84503631961259,367,偏强
sz002304,2025-03-31,2025-05-15,56.74528263963952,66.07824482266422,9.332962183024701,77.78450363196126,77.78450363196126,368,偏强
sh603000,2025-03-31,2025-05-15,38.2062944729309,47.489882842540055,9.283588369609156,77.72397094430993,77.72397094430993,369,偏强
sh688567,2025-03-31,2025-05-15,27.78682487925761,37.062903363471975,9.276078484214363,77.6634382566586,77.6634382566586,370,偏强
sz002791,2025-03-31,2025-05-15,32.268301705311,41.42348253256996,9.155180827258961,77.60290556900726,77.60290556900726,371,偏强
sz002422,2025-03-31,2025-05-15,44.921158823729854,54.075667494561216,9.154508670831362,77.54237288135593,77.54237288135593,372,偏强
sh600059,2025-03-31,2025-05-15,43.10565330797953,52.24457687922882,9.138923571249295,77.4818401937046,77.4818401937046,373,偏强
sz300413,2025-03-31,2025-05-15,37.70026976588159,46.837465648244915,9.13719588236332,77.42130750605327,77.42130750605327,374,偏强
sh601598,2025-03-31,2025-05-15,30.7938365856026,39.920837806974575,9.12700122137197,77.36077481840194,77.36077481840194,375,偏强
sh688281,2025-03-31,2025-05-15,46.339940565826105,55.45144864396157,9.111508078135463,77.3002421307506,77.3002421307506,376,偏强
sh600115,2025-03-31,2025-05-15,21.680132212601958,30.7914507605501,9.111318547948141,77.23970944309927,77.23970944309927,377,偏强
sz000420,2025-03-31,2025-05-15,30.930878688521705,39.98713995517948,9.056261266657772,77.17917675544794,77.17917675544794,378,偏强
sz300146,2025-03-31,2025-05-15,51.86571457909983,60.911197066558735,9.045482487458907,77.11864406779661,77.11864406779661,379,偏强
sz301219,2025-03-31,2025-05-15,39.861350261299506,48.87754916701253,9.016198905713026,77.05811138014528,77.05811138014528,380,偏强
sz001213,2025-03-31,2025-05-15,37.46448798012774,46.47436868601335,9.009880705885605,76.99757869249395,76.99757869249395,381,偏强
sh688205,2025-03-31,2025-05-15,41.90212948995611,50.90632115014843,9.004191660192319,76.93704600484261,76.93704600484261,382,偏强
sz300568,2025-03-31,2025-05-15,37.62320058917084,46.61332123066715,8.990120641496302,76.87651331719128,76.87651331719128,383,偏强
sz301487,2025-03-31,2025-05-15,28.06362673781845,37.0166441077483,8.953017369929848,76.81598062953995,76.81598062953995,384,偏强
sz002101,2025-03-31,2025-05-15,32.44292810150026,41.37265388490535,8.929725783405086,76.75544794188862,76.75544794188862,385,偏强
sh600587,2025-03-31,2025-05-15,34.662141249531224,43.57001082411021,8.907869574578989,76.69491525423729,76.69491525423729,386,偏强
sh603128,2025-03-31,2025-05-15,34.760710243938085,43.6312109850543,8.870500741116217,76.63438256658596,76.63438256658596,387,偏强
sz000503,2025-03-31,2025-05-15,27.655311027380662,36.523606172353006,8.868295144972342,76.57384987893462,76.57384987893462,388,偏强
sz000785,2025-03-31,2025-05-15,34.91334528616608,43.7018177922851,8.788472506119021,76.51331719128329,76.51331719128329,389,偏强
sh688106,2025-03-31,2025-05-15,38.66832357605051,47.456505255481744,8.788181679431235,76.45278450363196,76.45278450363196,390,偏强
sz300598,2025-03-31,2025-05-15,33.98250137070807,42.76529018681179,8.782788816103718,76.39225181598063,76.39225181598063,391,偏强
sh603283,2025-03-31,2025-05-15,39.188296282750066,47.95639006107747,8.768093778327403,76.3317191283293,76.3317191283293,392,偏强
sz002643,2025-03-31,2025-05-15,42.71831051776103,51.47980629057959,8.761495772818552,76.27118644067797,76.27118644067797,393,偏强
sh600017,2025-03-31,2025-05-15,33.567268022578446,42.31494819358796,8.747680171009511,76.21065375302663,76.21065375302663,394,偏强
sz000983,2025-03-31,2025-05-15,38.306274179879544,47.03730194347189,8.731027763592344,76.1501210653753,76.1501210653753,395,偏强
sh600751,2025-03-31,2025-05-15,32.51695099490662,41.23817513234934,8.721224137442716,76.08958837772397,76.08958837772397,396,偏强
sh601698,2025-03-31,2025-05-15,39.38592755366302,48.051971292906266,8.66604373924325,76.02905569007264,76.02905569007264,397,偏强
sz002745,2025-03-31,2025-05-15,37.627508870241336,46.280721948934826,8.653213078693488,75.9685230024213,75.9685230024213,398,偏强
sh600760,2025-03-31,2025-05-15,30.15621914727701,38.78615544805432,8.629936300777313,75.90799031476998,75.90799031476998,399,偏强
sz000738,2025-03-31,2025-05-15,40.39462598702908,48.99570661029588,8.601080623266801,75.84745762711864,75.84745762711864,400,偏强
sz002727,2025-03-31,2025-05-15,39.52424631983166,48.0963580583953,8.572111738563644,75.78692493946731,75.78692493946731,401,偏强
sz300049,2025-03-31,2025-05-15,50.04908224269126,58.56604717732998,8.516964934638713,75.72639225181598,75.72639225181598,402,偏强
sz300751,2025-03-31,2025-05-15,33.53598692833228,41.98681959461494,8.450832666282661,75.66585956416465,75.66585956416465,403,偏强
sz002416,2025-03-31,2025-05-15,30.982195211048374,39.42975516921049,8.447559958162115,75.60532687651332,75.60532687651332,404,偏强
sz000990,2025-03-31,2025-05-15,37.0542223895393,45.490401936867485,8.436179547328187,75.54479418886199,75.54479418886199,405,偏强
sh688006,2025-03-31,2025-05-15,36.9973959707912,45.40555007884359,8.408154108052388,75.48426150121065,75.48426150121065,406,偏强
sh600536,2025-03-31,2025-05-15,33.86619057970152,42.257736445617155,8.391545865915637,75.42372881355932,75.42372881355932,407,偏强
sh601012,2025-03-31,2025-05-15,25.900542263676233,34.271540130851136,8.370997867174903,75.36319612590799,75.36319612590799,408,偏强
sh603043,2025-03-31,2025-05-15,38.2109474842968,46.51743499094538,8.30648750664858,75.30266343825666,75.30266343825666,409,偏强
sh603806,2025-03-31,2025-05-15,35.91422235863609,44.21178275361395,8.297560394977866,75.24213075060533,75.24213075060533,410,偏强
sz300131,2025-03-31,2025-05-15,32.2981873138798,40.585410631816146,8.287223317936343,75.181598062954,75.181598062954,411,偏强
sh603599,2025-03-31,2025-05-15,39.46047645419641,47.71786455316606,8.257388098969647,75.12106537530266,75.12106537530266,412,偏强
sz300378,2025-03-31,2025-05-15,44.15227587268768,52.37787964684255,8.22560377415487,75.06053268765133,75.06053268765133,413,偏强
sh600361,2025-03-31,2025-05-15,30.877730588269696,39.0147868767286,8.137056288458906,75.0,75.0,414,偏强
sz000581,2025-03-31,2025-05-15,37.32790454271727,45.41870387116176,8.09079932844449,74.93946731234867,74.93946731234867,415,偏强
sz300820,2025-03-31,2025-05-15,43.27136616783168,51.33960495751188,8.068238789680203,74.87893462469734,74.87893462469734,416,偏强
sh600556,2025-03-31,2025-05-15,35.338544707908056,43.40351338841783,8.064968680509773,74.818401937046,74.818401937046,417,偏强
sh688549,2024-12-31,2025-04-30,35.39305915297114,43.44311580876103,8.050056655789886,74.75786924939467,74.75786924939467,418,偏强
sz002176,2025-03-31,2025-05-15,32.83566605470794,40.84563433485985,8.009968280151908,74.69733656174334,74.69733656174334,419,偏强
sh600640,2025-03-31,2025-05-15,36.51112121666815,44.50932946179024,7.998208245122088,74.63680387409201,74.63680387409201,420,偏强
sh601000,2025-03-31,2025-05-15,45.97728888324707,53.91946180281497,7.9421729195679,74.57627118644068,74.57627118644068,421,偏强
sh600637,2025-03-31,2025-05-15,40.35507469193817,48.28044602974378,7.925371337805609,74.51573849878935,74.51573849878935,422,偏强
sh688332,2025-03-31,2025-05-15,39.625664139802296,47.54974620190838,7.924082062106079,74.45520581113801,74.45520581113801,423,偏强
sz002738,2025-03-31,2025-05-15,40.44371573344148,48.32653115313007,7.8828154196885905,74.39467312348668,74.39467312348668,424,偏强
sz002326,2025-03-31,2025-05-15,30.71037543041599,38.50720572914797,7.796830298731983,74.33414043583535,74.33414043583535,425,偏强
sh688206,2025-03-31,2025-05-15,57.69423587891118,65.48686282790794,7.792626948996759,74.27360774818402,74.27360774818402,426,偏强
sh688003,2025-03-31,2025-05-15,37.571272632851226,45.324625969650725,7.753353336799496,74.21307506053269,74.21307506053269,427,偏强
sh600872,2025-03-31,2025-05-15,47.473164370680976,55.21352098401809,7.740356613337115,74.15254237288136,74.15254237288136,428,偏强
sh600026,2025-03-31,2025-05-15,38.9345607564762,46.65825195133901,7.723691194862809,74.09200968523002,74.09200968523002,429,偏强
sh600141,2025-03-31,2025-05-15,32.816322662964,40.52877589448654,7.712453231522542,74.0314769975787,74.0314769975787,430,偏强
sz300768,2025-03-31,2025-05-15,49.034698888045256,56.695814786066215,7.661115898020961,73.97094430992736,73.97094430992736,431,偏强
sz300026,2025-03-31,2025-05-15,44.33240818601684,51.983237311940385,7.6508291259235435,73.91041162227603,73.91041162227603,432,偏强
sh600597,2025-03-31,2025-05-15,34.545633896416334,42.186342459000564,7.64070856258423,73.8498789346247,73.8498789346247,433,偏强
sz300529,2025-03-31,2025-05-15,53.39713717252105,60.99941503644423,7.602277863923181,73.78934624697337,73.78934624697337,434,偏强
sh601872,2025-03-31,2025-05-15,40.27740992208796,47.86276200988199,7.585352087794032,73.72881355932203,73.72881355932203,435,偏强
sz301358,2025-03-31,2025-05-15,30.891623767482226,38.469610232647035,7.577986465164807,73.6682808716707,73.6682808716707,436,偏强
sh600095,2025-03-31,2025-05-15,28.837047569786613,36.40965856571462,7.5726109959280095,73.60774818401937,73.60774818401937,437,偏强
sh688266,2025-03-31,2025-05-15,47.96310717329277,55.492837599886016,7.529730426593243,73.54721549636804,73.54721549636804,438,偏强
sz002859,2025-03-31,2025-05-15,41.56649147396203,49.07126300539315,7.504771531431119,73.48668280871671,73.48668280871671,439,偏强
sz002498,2025-03-31,2025-05-15,39.43923171801043,46.90420989002381,7.4649781720133745,73.42615012106538,73.42615012106538,440,偏强
sh603613,2025-03-31,2025-05-15,34.45234812318831,41.893653468159116,7.4413053449708055,73.36561743341404,73.36561743341404,441,偏强
sh600217,2025-03-31,2025-05-15,30.266677249893203,37.69020999846704,7.423532748573841,73.30508474576271,73.30508474576271,442,偏强
sz000058,2025-03-31,2025-05-15,35.61156659214725,43.028726365410876,7.417159773263631,73.24455205811138,73.24455205811138,443,偏强
sh601001,2025-03-31,2025-05-15,42.990909164933676,50.40297653354189,7.412067368608216,73.18401937046005,73.18401937046005,444,偏强
sh600223,2025-03-31,2025-05-15,43.6531625537889,51.058291577762255,7.405129023973354,73.12348668280872,73.12348668280872,445,偏强
sz301589,2025-03-31,2025-05-15,46.94035760380259,54.33900714376926,7.398649539966668,73.06295399515739,73.06295399515739,446,偏强
sz300226,2025-03-31,2025-05-15,28.439828754305505,35.78693829765107,7.347109543345564,73.00242130750605,73.00242130750605,447,偏强
sz002372,2025-03-31,2025-05-15,46.25776468480288,53.57723652294331,7.319471838140432,72.94188861985472,72.94188861985472,448,偏强
sz002060,2025-03-31,2025-05-15,25.884367830328372,33.19758516292915,7.3132173326007806,72.88135593220339,72.88135593220339,449,偏强
sh600201,2025-03-31,2025-05-15,48.10400365765868,55.399624865658595,7.295621207999918,72.82082324455206,72.82082324455206,450,偏强
sh600348,2025-03-31,2025-05-15,38.957080041832725,46.23242210828221,7.275342066449483,72.76029055690073,72.76029055690073,451,偏强
sz002149,2025-03-31,2025-05-15,35.608448735703476,42.869362024917294,7.260913289213821,72.6997578692494,72.6997578692494,452,偏强
sz002651,2025-03-31,2025-05-15,44.90746106228263,52.08261203789374,7.1751509756111105,72.63922518159806,72.63922518159806,453,偏强
sz001979,2025-03-31,2025-05-15,30.780873555366078,37.95549991599368,7.174626360627597,72.57869249394673,72.57869249394673,454,偏强
sz002008,2025-03-31,2025-05-15,40.7907144311045,47.96089526804912,7.170180836944622,72.5181598062954,72.5181598062954,455,偏强
sh600006,2025-03-31,2025-05-15,31.57203332723947,38.72935018482854,7.157316857589068,72.45762711864407,72.45762711864407,456,偏强
sh603171,2025-03-31,2025-05-15,44.75653513896474,51.905169301241926,7.148634162277185,72.39709443099274,72.39709443099274,457,偏强
sz300726,2025-03-31,2025-05-15,50.56871988402957,57.6937219727561,7.125002088726532,72.3365617433414,72.3365617433414,458,偏强
sz000591,2025-03-31,2025-05-15,40.26235007450236,47.375480067770894,7.113129993268535,72.27602905569007,72.27602905569007,459,偏强
sz000930,2025-03-31,2025-05-15,33.1726400810275,40.24957443364957,7.07693435262207,72.21549636803874,72.21549636803874,460,偏强
sh601155,2025-03-31,2025-05-15,34.58020057546894,41.645186860592524,7.064986285123579,72.15496368038741,72.15496368038741,461,偏强
sz300772,2025-03-31,2025-05-15,30.183936553304843,37.230164094405325,7.0462275411004835,72.09443099273608,72.09443099273608,462,偏强
sh688016,2025-03-31,2025-05-15,57.11753457734894,64.15093697709759,7.03340239974864,72.03389830508475,72.03389830508475,463,偏强
sz300223,2025-03-31,2025-05-15,47.590891856963054,54.610905714609714,7.020013857646662,71.97336561743342,71.97336561743342,464,偏强
sz002064,2025-03-31,2025-05-15,38.24221674411776,45.19192762067612,6.949710876558356,71.91283292978208,71.91283292978208,465,偏强
sz000756,2025-03-31,2025-05-15,38.95402677382925,45.89026465111865,6.936237877289402,71.85230024213075,71.85230024213075,466,偏强
sh688543,2025-03-31,2025-05-15,44.20363098319244,51.13656319352236,6.932932210329925,71.79176755447942,71.79176755447942,467,偏强
sz301015,2025-03-31,2025-05-15,45.079099922904575,51.977611315650485,6.89851139274591,71.73123486682809,71.73123486682809,468,偏强
sz000400,2025-03-31,2025-05-15,38.809793656429946,45.70278379869906,6.892990142269113,71.67070217917676,71.67070217917676,469,偏强
sh600519,2025-03-31,2025-05-15,79.75653638280087,86.62389486255024,6.8673584797493685,71.61016949152543,71.61016949152543,470,偏强
sz300482,2025-03-31,2025-05-15,52.62052043924438,59.47921166562026,6.858691226375882,71.5496368038741,71.5496368038741,471,偏强
sh688169,2025-03-31,2025-05-15,53.49464595145189,60.339505922733125,6.844859971281229,71.48910411622276,71.48910411622276,472,偏强
sh603162,2025-03-31,2025-05-15,41.478078554032024,48.270119505151094,6.79204095111907,71.42857142857143,71.42857142857143,473,偏强
sh600100,2025-03-31,2025-05-15,34.15377473085345,40.92676004156144,6.772985310707986,71.3680387409201,71.3680387409201,474,偏强
sh603693,2025-03-31,2025-05-15,45.00659271432979,51.77120231433537,6.764609600005578,71.30750605326877,71.30750605326877,475,偏强
sz301381,2025-03-31,2025-05-15,46.424303024041656,53.17724172358297,6.752938699541318,71.24697336561744,71.24697336561744,476,偏强
sz002237,2025-03-31,2025-05-15,30.48705545798672,37.180053255789105,6.692997797802384,71.1864406779661,71.1864406779661,477,偏强
sz300058,2025-03-31,2025-05-15,30.446271282927764,37.123126340679555,6.676855057751792,71.12590799031477,71.12590799031477,478,偏强
sh601966,2025-03-31,2025-05-15,36.84445233953529,43.502286662574676,6.657834323039387,71.06537530266344,71.06537530266344,479,偏强
sh600118,2025-03-31,2025-05-15,36.672794347174325,43.267949811321046,6.595155464146719,71.00484261501211,71.00484261501211,480,偏强
sh688385,2025-03-31,2025-05-15,50.32044944938138,56.86363758941129,6.543188140029912,70.94430992736078,70.94430992736078,481,偏强
sh603100,2025-03-31,2025-05-15,40.44006295280025,46.97914205279959,6.539079099999338,70.88377723970945,70.88377723970945,482,偏强
sz000028,2025-03-31,2025-05-15,28.25747250035877,34.78094162742334,6.523469127064567,70.8232445520581,70.8232445520581,483,偏强
sz300170,2025-03-31,2025-05-15,41.59365619293505,48.11618688121233,6.522530688277275,70.76271186440678,70.76271186440678,484,偏强
sz000557,2025-03-31,2025-05-15,44.33908024204007,50.83959238998077,6.5005121479407055,70.70217917675545,70.70217917675545,485,偏强
sh600426,2025-03-31,2025-05-15,43.5847960866524,50.07540757168953,6.490611485037126,70.64164648910412,70.64164648910412,486,偏强
sz301050,2025-03-31,2025-05-15,49.156683447444486,55.64510015406209,6.488416706617603,70.58111380145279,70.58111380145279,487,偏强
sz002183,2025-03-31,2025-05-15,29.634149487878336,36.12017613117406,6.48602664329573,70.52058111380146,70.52058111380146,488,偏强
sh600864,2025-03-31,2025-05-15,32.84993417232001,39.324240349890516,6.474306177570501,70.46004842615012,70.46004842615012,489,偏强
sh603728,2025-03-31,2025-05-15,44.170569585221195,50.64095070859345,6.470381123372258,70.39951573849879,70.39951573849879,490,偏强
sz300002,2025-03-31,2025-05-15,53.599772440998116,60.03553064718558,6.435758206187465,70.33898305084746,70.33898305084746,491,偏强
sh688484,2025-03-31,2025-05-15,47.81039989987832,54.2375464814252,6.4271465815468805,70.27845036319611,70.27845036319611,492,偏强
sz000683,2025-03-31,2025-05-15,42.67751611197066,49.080162726451775,6.40264661448111,70.2179176755448,70.2179176755448,493,偏强
sh688005,2025-03-31,2025-05-15,29.601042323034026,35.95727467610205,6.356232353068025,70.15738498789347,70.15738498789347,494,偏强
sh600498,2025-03-31,2025-05-15,34.94115564364801,41.24420016436077,6.303044520712758,70.09685230024213,70.09685230024213,495,偏强
sz300003,2025-03-31,2025-05-15,50.58649892729711,56.889076153765615,6.302577226468504,70.0363196125908,70.0363196125908,496,偏强
sz000898,2025-03-31,2025-05-15,35.990753537680575,42.255941035165286,6.265187497484709,69.97578692493947,69.97578692493947,497,偏强
sh688331,2025-03-31,2025-05-15,47.50330091384733,53.76339844794672,6.260097534099389,69.91525423728814,69.91525423728814,498,偏强
sz300775,2025-03-31,2025-05-15,44.228366426634594,50.464163162635955,6.2357967360013635,69.8547215496368,69.8547215496368,499,偏强
sz000059,2025-03-31,2025-05-15,30.102282387443132,36.307025138584834,6.204742751141698,69.79418886198548,69.79418886198548,500,偏强
sh600388,2025-03-31,2025-05-15,35.99680677841114,42.193883531618965,6.197076753207828,69.73365617433413,69.73365617433413,501,偏强
sz002841,2025-03-31,2025-05-15,38.34429616526756,44.5193771604251,6.175080995157543,69.67312348668281,69.67312348668281,502,偏强
sh600309,2025-03-31,2025-05-15,39.2305751000005,45.404265000095066,6.173689900094562,69.61259079903148,69.61259079903148,503,偏强
sz002541,2025-03-31,2025-05-15,35.126961523079096,41.269825074723315,6.14286355164422,69.55205811138015,69.55205811138015,504,偏强
sh601858,2025-03-31,2025-05-15,42.598881672769814,48.73822398152056,6.139342308750745,69.49152542372882,69.49152542372882,505,偏强
sh601607,2025-03-31,2025-05-15,31.45787698803791,37.57732586473482,6.119448876696907,69.43099273607749,69.43099273607749,506,偏强
sh600809,2025-03-31,2025-05-15,74.38593851875274,80.49811835878256,6.112179840029819,69.37046004842615,69.37046004842615,507,偏强
sz002897,2025-03-31,2025-05-15,38.976061386003124,45.08059937326254,6.104537987259414,69.30992736077482,69.30992736077482,508,偏强
sh601390,2025-03-31,2025-05-15,24.914778335426437,30.985495287078642,6.070716951652203,69.24939467312349,69.24939467312349,509,偏强
sh688180,2025-03-31,2025-05-15,49.11335211380479,55.18303891816922,6.069686804364432,69.18886198547214,69.18886198547214,510,偏强
sz300151,2025-03-31,2025-05-15,40.94204264702453,46.9455097557438,6.003467108719274,69.12832929782083,69.12832929782083,511,偏强
sz002405,2025-03-31,2025-05-15,43.71438948960317,49.7022647569273,5.987875267324126,69.0677966101695,69.0677966101695,512,偏强
sz300001,2025-03-31,2025-05-15,33.69465502022826,39.66402153956216,5.969366519333892,69.00726392251816,69.00726392251816,513,偏强
sz002077,2025-03-31,2025-05-15,38.9412092099521,44.90204119270365,5.960831982751554,68.94673123486683,68.94673123486683,514,偏强
sz000969,2025-03-31,2025-05-15,38.1211376208738,44.05968804437596,5.938550423502154,68.8861985472155,68.8861985472155,515,偏强
sh601898,2025-03-31,2025-05-15,40.480633871666186,46.37592110796484,5.89528723629866,68.82566585956417,68.82566585956417,516,偏强
sz300316,2025-03-31,2025-05-15,43.62670020211754,49.488023690374035,5.861323488256497,68.76513317191282,68.76513317191282,517,偏强
sh600835,2025-03-31,2025-05-15,35.793829248171846,41.63481992627099,5.840990678099143,68.7046004842615,68.7046004842615,518,偏强
sh601139,2025-03-31,2025-05-15,35.13779443755585,40.97788656338166,5.840092125825812,68.64406779661016,68.64406779661016,519,偏强
sh600171,2025-03-31,2025-05-15,44.36360329829523,50.16599785365398,5.802394555358747,68.58353510895884,68.58353510895884,520,偏强
sz300687,2025-03-31,2025-05-15,42.943670610777524,48.736907161867066,5.793236551089539,68.52300242130751,68.52300242130751,521,偏强
sz000860,2025-03-31,2025-05-15,38.181326340627066,43.95806015606588,5.776733815438821,68.46246973365618,68.46246973365618,522,偏强
sz002429,2025-03-31,2025-05-15,39.424478669284476,45.198914522136604,5.774435852852127,68.40193704600485,68.40193704600485,523,偏强
sz002508,2025-03-31,2025-05-15,49.11280658304943,54.85255405080608,5.739747467756654,68.34140435835351,68.34140435835351,524,偏强
sz300034,2025-03-31,2025-05-15,39.82963677029074,45.56614509329266,5.736508323001917,68.28087167070218,68.28087167070218,525,偏强
sz300416,2025-03-31,2025-05-15,43.61296776296828,49.346609970836774,5.733642207868494,68.22033898305084,68.22033898305084,526,偏强
sh601069,2025-03-31,2025-05-15,37.94138475321679,43.66674628857385,5.725361535357058,68.15980629539952,68.15980629539952,527,偏强
sz000498,2025-03-31,2025-05-15,31.072255570520188,36.75920594924348,5.686950378723294,68.09927360774817,68.09927360774817,528,偏强
sz300098,2025-03-31,2025-05-15,41.49756927348877,47.15640754922806,5.658838275739287,68.03874092009686,68.03874092009686,529,偏强
sz002511,2025-03-31,2025-05-15,41.458005662356015,47.10776738052756,5.649761718171545,67.97820823244552,67.97820823244552,530,偏强
sh601800,2025-03-31,2025-05-15,25.981655587821955,31.602977883997433,5.62132229617548,67.91767554479419,67.91767554479419,531,偏强
sz002051,2025-03-31,2025-05-15,37.59664030104271,43.19761103966579,5.600970738623079,67.85714285714286,67.85714285714286,532,偏强
sz002984,2025-03-31,2025-05-15,46.272239365235265,51.82738151730052,5.555142152065255,67.79661016949152,67.79661016949152,533,偏强
sh600339,2025-03-31,2025-05-15,27.700878846284358,33.24944934259737,5.548570496313019,67.7360774818402,67.7360774818402,534,偏强
sz301087,2025-03-31,2025-05-15,50.171598226850826,55.70574718009124,5.534148953240409,67.67554479418885,67.67554479418885,535,偏强
sz300428,2025-03-31,2025-05-15,35.079414216223874,40.57833048699696,5.498916270773083,67.61501210653753,67.61501210653753,536,偏强
sz002867,2025-03-31,2025-05-15,46.06079367565554,51.52294092200061,5.462147246345067,67.55447941888619,67.55447941888619,537,偏强
sh600125,2025-03-31,2025-05-15,42.25513439462309,47.71358740817452,5.4584530135514235,67.49394673123487,67.49394673123487,538,偏强
sh603299,2025-03-31,2025-05-15,43.76620158300306,49.183202265422096,5.417000682419037,67.43341404358354,67.43341404358354,539,偏强
sz002010,2025-03-31,2025-05-15,35.23839025441741,40.6453872692236,5.406997014806187,67.37288135593221,67.37288135593221,540,偏强
sz002911,2025-03-31,2025-05-15,35.74836911600497,41.11993594489349,5.3715668288885166,67.31234866828088,67.31234866828088,541,偏强
sz300760,2025-03-31,2025-05-15,60.85754392503672,66.21608966951057,5.358545744473844,67.25181598062953,67.25181598062953,542,偏强
sh688009,2025-03-31,2025-05-15,37.730636061005974,43.07854702942599,5.347910968420019,67.19128329297821,67.19128329297821,543,偏强
sh600335,2025-03-31,2025-05-15,36.21705282928533,41.562176953999774,5.345124124714447,67.13075060532687,67.13075060532687,544,偏强
sh601186,2025-03-31,2025-05-15,24.73358356458639,30.03190130767878,5.298317743092392,67.07021791767555,67.07021791767555,545,偏强
sh600682,2025-03-31,2025-05-15,45.728931157607335,51.0082011040754,5.279269946468061,67.00968523002422,67.00968523002422,546,偏强
sh600850,2025-03-31,2025-05-15,33.65052901408006,38.89531010112036,5.2447810870403,66.94915254237289,66.94915254237289,547,偏强
sh601608,2025-03-31,2025-05-15,37.40564030613178,42.53393138977288,5.1282910836411,66.88861985472155,66.88861985472155,548,偏强
sz002534,2025-03-31,2025-05-15,36.32551669539719,41.44696956315429,5.121452867757101,66.82808716707022,66.82808716707022,549,偏强
sz002120,2025-03-31,2025-05-15,37.64777773187267,42.76204183927301,5.114264107400341,66.76755447941889,66.76755447941889,550,偏强
sz000550,2025-03-31,2025-05-15,30.204116752018805,35.280071288999345,5.0759545369805394,66.70702179176754,66.70702179176754,551,偏强
sh688702,2024-12-31,2025-04-30,43.232427571431046,48.303652758555316,5.071225187124272,66.64648910411623,66.64648910411623,552,偏强
sz000060,2025-03-31,2025-05-15,35.252118726105294,40.28212059267858,5.030001866573286,66.58595641646488,66.58595641646488,553,偏强
sz300821,2025-03-31,2025-05-15,29.49310315701839,34.523088910653534,5.029985753635147,66.52542372881356,66.52542372881356,554,偏强
sh600177,2025-03-31,2025-05-15,45.39982466515009,50.42178070143811,5.021956036288016,66.46489104116223,66.46489104116223,555,偏强
sz002987,2025-03-31,2025-05-15,41.39830746734675,46.317665237179135,4.919357769832386,66.4043583535109,66.4043583535109,556,偏强
sz000422,2025-03-31,2025-05-15,36.503804174953764,41.41562018622286,4.911816011269096,66.34382566585957,66.34382566585957,557,偏强
sz300919,2025-03-31,2025-05-15,39.59917475664691,44.4462004288022,4.8470256721552865,66.28329297820824,66.28329297820824,558,偏强
sz002192,2025-03-31,2025-05-15,49.45477947304,54.29785822532888,4.8430787522888785,66.2227602905569,66.2227602905569,559,偏强
sh603267,2025-03-31,2025-05-15,47.989059904948434,52.80102621357817,4.811966308629733,66.16222760290556,66.16222760290556,560,偏强
sh600208,2025-03-31,2025-05-15,38.45560854975759,43.253335267070554,4.79772671731296,66.10169491525424,66.10169491525424,561,偏强
sh603658,2025-03-31,2025-05-15,55.81181942398052,60.586266200091295,4.774446776110773,66.0411622276029,66.0411622276029,562,偏强
sz300101,2025-03-31,2025-05-15,50.82713030485154,55.588971468688264,4.761841163836719,65.98062953995158,65.98062953995158,563,偏强
sz002153,2025-03-31,2025-05-15,49.63802215139795,54.38645865274064,4.7484365013426935,65.92009685230025,65.92009685230025,564,偏强
sh601888,2025-03-31,2025-05-15,53.67719333847638,58.37225217339165,4.695058834915272,65.85956416464892,65.85956416464892,565,偏强
